image_path,text_prompt
./dataset/00002226.jpg,the ravens are playing in the nfl game
./dataset/00002227.jpg,a football player is tackled by two defenders
./dataset/00002228.jpg,"the penn football team practices drills during practice at penn stadium on friday, aug 14, 2012"
./dataset/00002229.jpg,a football player running with the ball
./dataset/00002230.jpg,a large crowd of people on a field
./dataset/00002231.jpg,a soccer stadium
./dataset/00002232.jpg,a football player running with the ball
./dataset/00002233.jpg,a woman in a blue shirt is on the field
./dataset/00002234.jpg,a football game with the ball in the air
./dataset/00002235.jpg,a group of soccer players standing on a field
./dataset/00002236.jpg,the purdue football team walks out the field
./dataset/00002237.jpg,a man on a football field with a helmet
./dataset/00002238.jpg,a football game
./dataset/00002239.jpg,the usc football team is playing in a game
./dataset/00002240.jpg,a football game with the players running for the ball
./dataset/00002241.jpg,a football game with the players on the field
./dataset/00002242.jpg,the players are jumping
./dataset/00002243.jpg,the player is wearing a helmet
./dataset/00002244.jpg,a group of men standing on top of a soccer field
./dataset/00002245.jpg,the president walks on the field at the nfl stadium
./dataset/00002246.jpg,a man in a uniform
./dataset/00002247.jpg,a football player running with the ball
./dataset/00002248.jpg,ncaa football 2012 screenshots
./dataset/00002249.jpg,the american flag is being carried by the crowd
./dataset/00002250.jpg,the football team is getting ready to run
./dataset/00002251.jpg,the football team is celebrating after a play
./dataset/00002252.jpg,a football game is being played on the field
./dataset/00002253.jpg,a man running with a football on a field
./dataset/00002254.jpg,a football game is being played on a field
./dataset/00002255.jpg,a stadium with a red track and a blue sky
./dataset/00002256.jpg,the football field at purdue stadium
./dataset/00002257.jpg,a football game with a player running the ball
./dataset/00002258.jpg,the cheer team performs during the game
./dataset/00002259.jpg,a group of people watching a football game
./dataset/00002260.jpg,the view from the end zone at met stadium
./dataset/00002261.jpg,a football player is trying to catch the ball
./dataset/00002262.jpg,a football game is being played on a field
./dataset/00002263.jpg,a large indoor sports field
./dataset/00002264.jpg,a football game with players running on the field
./dataset/00002265.jpg,a football player running with the ball
./dataset/00002266.jpg,a football game is being played on a field
./dataset/00002267.jpg,the player is running
./dataset/00002268.jpg,a football field with a white line and a green field
./dataset/00002269.jpg,a football player throwing a ball
./dataset/00002270.jpg,a football field
./dataset/00002271.jpg,a football stadium
./dataset/00002272.jpg,a group of men playing soccer on a field
./dataset/00002273.jpg,the football team practices for practice
./dataset/00002274.jpg,a soccer field
./dataset/00002275.jpg,a group of people playing a game of football
./dataset/00002276.jpg,a football game is being played on the field
./dataset/00002277.jpg,green bay packers wide receiver aaron mc
./dataset/00002278.jpg,a soccer field
./dataset/00002279.jpg,a football game with a player on the field
./dataset/00002280.jpg,a young man in a football uniform holding a ball
./dataset/00002281.jpg,a soccer field
./dataset/00002282.jpg,a football game with a player in the middle of the field
./dataset/00002283.jpg,a man running with a football
./dataset/00002284.jpg,a woman in a bikini holding a football
./dataset/00002285.jpg,a large crowd of people
./dataset/00002286.jpg,a large stadium
./dataset/00002287.jpg,a football game with a player running for the ball
./dataset/00002288.jpg,the football field at the university of michigan
./dataset/00002289.jpg,the new york patriots stadium
./dataset/00002290.jpg,a large indoor sports field
./dataset/00002291.jpg,a football game is being played on the field
./dataset/00002292.jpg,a group of young boys playing football
./dataset/00002293.jpg,a field with a house in the background
./dataset/00002294.jpg,a football player running with the ball
./dataset/00002295.jpg,a football player is about to throw the ball
./dataset/00002296.jpg,a group of people standing on a field
./dataset/00002297.jpg,a crowd of people watching a baseball game
./dataset/00002298.jpg,a football player is standing on the field
./dataset/00002299.jpg,a football player running on a field
./dataset/00002300.jpg,a football game is being played on the field
./dataset/00002301.jpg,a football game is being played on the field
./dataset/00002302.jpg,a soccer game is being played on the field
./dataset/00002303.jpg,a man in a uniform
./dataset/00002304.jpg,a football player running with the ball
./dataset/00002305.jpg,a football player is running with the ball
./dataset/00002306.jpg,the seahawks players are running on the field
./dataset/00002307.jpg,a football game with the players on the field
./dataset/00002308.jpg,a football field
./dataset/00002309.jpg,a football player running with the ball
./dataset/00002310.jpg,a map of the proposed football field
./dataset/00002311.jpg,a crowd of people watching a football game
./dataset/00002312.jpg,a football game is being played
./dataset/00002313.jpg,a football player is kneeling on the field
./dataset/00002314.jpg,a referee is talking to a referee on the field
./dataset/00002315.jpg,a football player is running with the ball
./dataset/00002316.jpg,a group of people playing soccer on a field
./dataset/00002317.jpg,the football team is playing on the field
./dataset/00002318.jpg,a group of people playing a game of football
./dataset/00002319.jpg,a soccer field with a crowd of people watching
./dataset/00002320.jpg,the washington redskins line up against the washington redskins
./dataset/00002321.jpg,the football field at the university of missouri
./dataset/00002322.jpg,the cheer team performs during the game
./dataset/00002323.jpg,a man kneeling down on a field
./dataset/00002324.jpg,a stadium full of people
./dataset/00002325.jpg,a football game with a player running the ball
./dataset/00002326.jpg,the referee is shown by the referee's hands as he is shown by the referee's
./dataset/00002327.jpg,a football game with players running and playing
./dataset/00002328.jpg,a football game in the stadium
./dataset/00002329.jpg,a football player is making a tackle
./dataset/00002330.jpg,a football stadium with a large crowd
./dataset/00002331.jpg,a group of men playing soccer on a field
./dataset/00002332.jpg,the cheer team sings for the crowd
./dataset/00002333.jpg,a group of people walking across a field
./dataset/00002334.jpg,a man in a uniform
./dataset/00002335.jpg,a cheer team is performing a stunt on the field
./dataset/00002336.jpg,a football player is throwing a ball
./dataset/00002337.jpg,a football player is running with the ball
./dataset/00002338.jpg,a vintage photo of a football game
./dataset/00002339.jpg,a football player is running with the ball
./dataset/00002340.jpg,a football player is running with the ball
./dataset/00002341.jpg,a baseball player is standing on the field
./dataset/00002342.jpg,a football game with a player running the ball
./dataset/00002343.jpg,a group of people in a stadium
./dataset/00002344.jpg,a woman in a cheer uniform
./dataset/00002345.jpg,a large crowd of people
./dataset/00002346.jpg,a football player is running with the ball
./dataset/00002347.jpg,a group of people playing frc
./dataset/00002348.jpg,a football player running with the ball
./dataset/00002349.jpg,the football field at the university of michigan
./dataset/00002350.jpg,a football game is being played on the field
./dataset/00002351.jpg,a football player is throwing the ball
./dataset/00002352.jpg,a football game
./dataset/00002353.jpg,a football game with a player running the ball
./dataset/00002354.jpg,a football player running with the ball
./dataset/00002355.jpg,a football player walking on the field
./dataset/00002356.jpg,a soccer player kicking a soccer ball
./dataset/00002357.jpg,a soccer game with a player kicking the ball
./dataset/00002358.jpg,a football game is being played on a field
./dataset/00002359.jpg,a football game with fans and a crowd
./dataset/00002360.jpg,a girl in a white shirt
./dataset/00002361.jpg,a football player is running with the ball
./dataset/00002362.jpg,a football game with a player throwing a ball
./dataset/00002363.jpg,a football game with players on the field
./dataset/00002364.jpg,a football player running with the ball
./dataset/00002365.jpg,a football player is getting ready to kick the ball
./dataset/00002366.jpg,a football game is being played on the field
./dataset/00002367.jpg,a football game is being played in a stadium
./dataset/00002368.jpg,a stadium filled with people
./dataset/00002369.jpg,usc football players walking onto the field
./dataset/00002370.jpg,a group of people playing soccer on a field
./dataset/00002371.jpg,a football player is shaking another player
./dataset/00002372.jpg,a football field
./dataset/00002373.jpg,a football game is being played on the field
./dataset/00002374.jpg,a football player is jumping in the air
./dataset/00002375.jpg,a football game is being played on the field
./dataset/00002376.jpg,green bay packers quarterback aaron mc
./dataset/00002377.jpg,a football game with the ball in the air
./dataset/00002378.jpg,a man is standing on a ladder
./dataset/00002379.jpg,a stadium filled with people
./dataset/00002380.jpg,the crowd at the stadium cheering for the football team
./dataset/00002381.jpg,a football player is diving for a ball
./dataset/00002382.jpg,a girl is playing soccer on a field
./dataset/00002383.jpg,the football field at the school
./dataset/00002384.jpg,a football player is running with the ball
./dataset/00002385.jpg,a football player is on the field
./dataset/00002386.jpg,a group of people playing soccer on a field
./dataset/00002387.jpg,a field with a soccer field and a soccer goal
./dataset/00002388.jpg,the bengals are playing in the nfl game
./dataset/00002389.jpg,a rugby player is trying to get the ball
./dataset/00002390.jpg,a football player running with the ball
./dataset/00002391.jpg,a football player running
./dataset/00002392.jpg,a football field with people on it
./dataset/00002393.jpg,a group of people playing hockey on a rink
./dataset/00002394.jpg,a football player running with the ball
./dataset/00002395.jpg,a blue and white field
./dataset/00002396.jpg,a football game is being played on the field
./dataset/00002397.jpg,the football field
./dataset/00002398.jpg,the stadium was full of fans
./dataset/00002399.jpg,the stadium at penn state
./dataset/00002400.jpg,a football player running with the ball
./dataset/00002401.jpg,the marching team performs at the football game
./dataset/00002402.jpg,a football game is being played on a field
./dataset/00002403.jpg,the seahawks's offense is not the only way to make it
./dataset/00002404.jpg,a field with a light on it at night
./dataset/00002405.jpg,a football player running with the ball
./dataset/00002406.jpg,a soccer game is being played in a stadium
./dataset/00002407.jpg,the broncos'defense is on the line
./dataset/00002408.jpg,a football game with a player running the ball
./dataset/00002409.jpg,a football field
./dataset/00002410.jpg,a football player running with the ball
./dataset/00002411.jpg,the football team poses for a photo after winning the championship
./dataset/00002412.jpg,a football player is holding a football
./dataset/00002413.jpg,the stadium at lucas field
./dataset/00002414.jpg,a group of people standing on a field
./dataset/00002415.jpg,the football player is about to throw the ball
./dataset/00002416.jpg,a football player is about to throw the ball
./dataset/00002417.jpg,a football player running with the ball
./dataset/00002418.jpg,a group of people playing football on a field
./dataset/00002419.jpg,a band is playing on the field
./dataset/00002420.jpg,a group of people playing a game of fr fr fr fr fr fr fr fr fr fr fr
./dataset/00002421.jpg,a football stadium filled with people and fans
./dataset/00002422.jpg,two men playing soccer
./dataset/00002423.jpg,a football player running with the ball
./dataset/00002424.jpg,a group of young men playing a game of football
./dataset/00002425.jpg,a group of people playing a game of football
./dataset/00002426.jpg,a football game with a player running the ball
./dataset/00002427.jpg,"the sun sets over the field at sun bowl stadium in sun valley, calif"
./dataset/00002428.jpg,a football player running with the ball
./dataset/00002429.jpg,a football game with a player on the field
./dataset/00002430.jpg,a football game with a referee on the field
./dataset/00002431.jpg,a group of young football players playing a game
./dataset/00002432.jpg,a group of young football players running on a field
./dataset/00002433.jpg,a baseball player is sliding into home plate
./dataset/00002434.jpg,the football field at heinz stadium
./dataset/00002435.jpg,a man in a helmet holding a football
./dataset/00002436.jpg,the football stadium in the city of denver
./dataset/00002437.jpg,the football players are playing on the field
./dataset/00002438.jpg,a football player running with the ball
./dataset/00002439.jpg,a football stadium
./dataset/00002440.jpg,a football game with a referee and referee
./dataset/00002441.jpg,a football player is running with the ball
./dataset/00002442.jpg,a football player is tackled by a player
./dataset/00002443.jpg,a football game is being played on the field
./dataset/00002444.jpg,a stadium with a lot of people sitting on the blea
./dataset/00002445.jpg,a group of people playing a game of football
./dataset/00002446.jpg,a football player running with the ball
./dataset/00002447.jpg,a football field with a number 20 on it
./dataset/00002448.jpg,a stadium with a green field and a blue sky
./dataset/00002449.jpg,a baseball field
./dataset/00002450.jpg,a football player running with the ball
./dataset/00002451.jpg,the new orleans saints line up before the game
./dataset/00002452.jpg,the football field at the university of michigan
./dataset/00002453.jpg,the titans celebrate their win
./dataset/00002454.jpg,a group of men playing soccer on a field
./dataset/00002455.jpg,a football game is being played on the field
./dataset/00002456.jpg,a football player is tackled by another player
./dataset/00002457.jpg,a football game is being played on the field
./dataset/00002458.jpg,a football player in a black and white uniform
./dataset/00002459.jpg,a football game is being played on the field
./dataset/00002460.jpg,the pittsburgh steelers celebrate after a touchdown
./dataset/00002461.jpg,a football game is being played
./dataset/00002462.jpg,a football player running with the ball
./dataset/00002463.jpg,a football player running with the ball
./dataset/00002464.jpg,a football game is being played on the field
./dataset/00002465.jpg,a crowd of people watching a soccer game
./dataset/00002466.jpg,a stadium with a lot of people
./dataset/00002467.jpg,a football player is about to throw the ball
./dataset/00002468.jpg,a football player is running with the ball
./dataset/00002469.jpg,a group of people playing a game of roller skate
./dataset/00002470.jpg,a football game with a player running the ball
./dataset/00002471.jpg,the stadium at the university of michigan
./dataset/00002472.jpg,a football game is being played on the field
./dataset/00002473.jpg,a soccer field
./dataset/00002474.jpg,a football game is being played on the field
./dataset/00002475.jpg,a football player running with the ball
./dataset/00002476.jpg,the football players are playing a game
./dataset/00002477.jpg,a man throwing a football
./dataset/00002478.jpg,the football team is walking onto the field
./dataset/00002479.jpg,a football game with a player running for the ball
./dataset/00002480.jpg,the seahawks players are walking on the field
./dataset/00002481.jpg,a man in a uniform
./dataset/00002482.jpg,a football player is running with the ball
./dataset/00002483.jpg,a young boy wearing a helmet and holding a football
./dataset/00002484.jpg,the green bay packers are playing a game
./dataset/00002485.jpg,a football game is being played on the field
./dataset/00002486.jpg,a soccer player kicking a soccer ball
./dataset/00002487.jpg,a football game with the green bay packers
./dataset/00002488.jpg,a football player catching a ball on the field
./dataset/00002489.jpg,a group of kids playing soccer on a field
./dataset/00002490.jpg,a football game
./dataset/00002491.jpg,a crowd of people at a football game
./dataset/00002492.jpg,a football game with a player running the ball
./dataset/00002493.jpg,the football team is running on the field
./dataset/00002494.jpg,a man standing in front of a soccer field
./dataset/00002495.jpg,a football player is tackled by several other players
./dataset/00002496.jpg,a football stadium
./dataset/00002497.jpg,a group of people on a field playing football
./dataset/00002498.jpg,the football team is celebrating after a play
./dataset/00002499.jpg,a large stadium
./dataset/00002500.jpg,a man in a uniform
./dataset/00002501.jpg,the seahawks football team is playing on the field
./dataset/00002502.jpg,the football field at the university of michigan
./dataset/00002503.jpg,a group of young men playing football on a field
./dataset/00002504.jpg,a football field
./dataset/00002505.jpg,a baseball field
./dataset/00002506.jpg,a football player running on the field
./dataset/00002507.jpg,a football game is being played on the field
./dataset/00002508.jpg,a football player running with the ball
./dataset/00002509.jpg,a football game with a crowd watching
./dataset/00002510.jpg,a man kneeling on the ground
./dataset/00002511.jpg,a football game being played on a field
./dataset/00002512.jpg,a football player running with the ball
./dataset/00002513.jpg,a football player is running with the ball
./dataset/00002514.jpg,a football game is being played on the field
./dataset/00002515.jpg,a football player is running with the ball
./dataset/00002516.jpg,a football game is being played on the field
./dataset/00002517.jpg,a man in a uniform
./dataset/00002518.jpg,a football player running with the ball
./dataset/00002519.jpg,the new football stadium in the city of minneapolis
./dataset/00002520.jpg,a football player is tackled by a defender
./dataset/00002521.jpg,a woman in a maroon and gold outfit is dancing
./dataset/00002522.jpg,a football game is being played on the field
./dataset/00002523.jpg,a black and white photo of a football field
./dataset/00002524.jpg,a man is playing soccer on a field
./dataset/00002525.jpg,the team of the gambias pose for a photo
./dataset/00002526.jpg,the stadium is empty
./dataset/00002527.jpg,a soccer game is being played on a field
./dataset/00002528.jpg,the stadium is full of fans
./dataset/00002529.jpg,a football player is trying to get the ball
./dataset/00002530.jpg,a football game is being played on the field
./dataset/00002531.jpg,a football game with players on the field
./dataset/00002532.jpg,the football team is on the field
./dataset/00002533.jpg,the football team is standing on the field
./dataset/00002534.jpg,a man in a helmet talking to a football team
./dataset/00002535.jpg,the green bay packers line up for a play
./dataset/00002536.jpg,a football game is being played on the field
./dataset/00002537.jpg,a football game is being played on a field
./dataset/00002538.jpg,a man running with a football
./dataset/00002539.jpg,a soccer field at night
./dataset/00002540.jpg,a man in a black suit is throwing a football
./dataset/00002541.jpg,a football player is running with the ball
./dataset/00002542.jpg,a group of football players standing on a field
./dataset/00002543.jpg,a football player running with the ball
./dataset/00002544.jpg,a football game is being played on the field
./dataset/00002545.jpg,a group of people playing football on a field
./dataset/00002546.jpg,a crowd of people sitting in a field
./dataset/00002547.jpg,a football game is being played on the field
./dataset/00002548.jpg,a soccer field with a goal and a goal post
./dataset/00002549.jpg,a group of football players
./dataset/00002550.jpg,two players standing on the field
./dataset/00002551.jpg,a football player is running with the ball
./dataset/00002552.jpg,the football team is celebrating their victory
./dataset/00002553.jpg,a group of football players
./dataset/00002554.jpg,a group of men playing soccer on a field
./dataset/00002555.jpg,the bears celebrate after a touchdown
./dataset/00002556.jpg,a football game with a referee and players
./dataset/00002557.jpg,a group of young men playing a game of football
./dataset/00002558.jpg,a baseball field
./dataset/00002559.jpg,a football game with a player running with the ball
./dataset/00002560.jpg,a man kneeling on the field
./dataset/00002561.jpg,the new england patriots play against the new england patriots in the afc super bowl game
./dataset/00002562.jpg,an aerial view of the football stadium
./dataset/00002563.jpg,the football game is being played
./dataset/00002564.jpg,a football game is being played on the field
./dataset/00002565.jpg,a man catching a football
./dataset/00002566.jpg,the field at the school
./dataset/00002567.jpg,a stadium with a red track and green grass
./dataset/00002568.jpg,a football player catching a ball on the field
./dataset/00002569.jpg,a football game with a referee and a referee
./dataset/00002570.jpg,a football game is being played on the field
./dataset/00002571.jpg,the new england football team is introduced at gill stadium
./dataset/00002572.jpg,a football player running with a ball
./dataset/00002573.jpg,a group of young people playing football on a field
./dataset/00002574.jpg,the titans are playing in the nfl game
./dataset/00002575.jpg,a group of people standing on a field
./dataset/00002576.jpg,a band marching on a football field
./dataset/00002577.jpg,the broncos stadium
./dataset/00002578.jpg,a football field with a line on it
./dataset/00002579.jpg,a group of young football players running on a field
./dataset/00002580.jpg,a football player is running on the field
./dataset/00002581.jpg,a grassy field
./dataset/00002582.jpg,a crowd of people watching a baseball game
./dataset/00002583.jpg,a man kicking a soccer ball on a field
./dataset/00002584.jpg,a football player is about to throw the ball
./dataset/00002585.jpg,a soccer game is being played on the field
./dataset/00002586.jpg,a field with a score board and a football field
./dataset/00002587.jpg,the new orleans saints are the only team in the nfl draft lottery
./dataset/00002588.jpg,the players are sitting on the bench
./dataset/00002589.jpg,a young boy running with a football
./dataset/00002590.jpg,the football team is in the stands at the end of the field
./dataset/00002591.jpg,a soccer player is trying to get the ball
./dataset/00002592.jpg,the tennessee stadium
./dataset/00002593.jpg,a group of people playing a game of football
./dataset/00002594.jpg,a football field
./dataset/00002595.jpg,the michigan wolverines football team is seen in this file photo
./dataset/00002596.jpg,a football game with a group of players on the field
./dataset/00002597.jpg,a football player running with the ball
./dataset/00002598.jpg,a man throwing a football
./dataset/00002599.jpg,a football player kneeling on the field
./dataset/00002600.jpg,a football game is being played on a field
./dataset/00002601.jpg,a group of people playing a game of fr frc
./dataset/00002602.jpg,a soccer field
./dataset/00002603.jpg,a football game is being played on the field
./dataset/00002604.jpg,a football player running with the ball
./dataset/00002605.jpg,the football players are playing on the field
./dataset/00002606.jpg,a woman throwing a ball on a field
./dataset/00002607.jpg,a football game is being played on the field
./dataset/00002608.jpg,a football game with a player running for the ball
./dataset/00002609.jpg,a football game is being played on a field
./dataset/00002610.jpg,a man holding a trophy in front of a crowd
./dataset/00002611.jpg,the football players are running with the ball
./dataset/00002612.jpg,a man wearing a helmet
./dataset/00002613.jpg,a man in a black suit riding a motorcycle
./dataset/00002614.jpg,a football game is being played on the field
./dataset/00002615.jpg,a football stadium
./dataset/00002616.jpg,a baseball player is getting ready to hit the ball
./dataset/00002617.jpg,the olympic stadium in london
./dataset/00002618.jpg,a football player running with the ball
./dataset/00002619.jpg,a group of people playing a game of football
./dataset/00002620.jpg,a football player is running with the ball
./dataset/00002621.jpg,a football game is being played on the field
./dataset/00002622.jpg,a man running with a football
./dataset/00002623.jpg,a football player is running with the ball
./dataset/00002624.jpg,the broncos football team is playing in the nfl game
./dataset/00002625.jpg,the bears are playing in the nfl game
./dataset/00002626.jpg,a football game is being played on the field
./dataset/00002627.jpg,a group of men standing on a soccer field
./dataset/00002628.jpg,a football player running with the ball
./dataset/00002629.jpg,a football game with the opposing
./dataset/00002630.jpg,the new gill field
./dataset/00002631.jpg,a man standing in front of a stadium
./dataset/00002632.jpg,a young boy in a red jersey is running with a football
./dataset/00002633.jpg,a group of people playing a game of soccer
./dataset/00002634.jpg,a young boy running with a football ball
./dataset/00002635.jpg,a football stadium
./dataset/00002636.jpg,the football team is walking off the field
./dataset/00002637.jpg,the band is standing on the field
./dataset/00002638.jpg,the football team is getting ready to run
./dataset/00002639.jpg,a football player running with the ball
./dataset/00002640.jpg,two men holding a football ball
./dataset/00002641.jpg,a view of a stadium from a plane
./dataset/00002642.jpg,a football game is being played
./dataset/00002643.jpg,a football game is being played on the field
./dataset/00002644.jpg,a football field with a number on it
./dataset/00002645.jpg,a soccer field with a fence and trees
./dataset/00002646.jpg,a soccer field with a goal and a goal
./dataset/00002647.jpg,the team at the stadium after their game
./dataset/00002648.jpg,a football player running on the field
./dataset/00002649.jpg,a group of men playing a game of rugby
./dataset/00002650.jpg,a group of people standing on a field
./dataset/00002651.jpg,a football player running with the ball
./dataset/00002652.jpg,the redskins'defense is a big problem
./dataset/00002653.jpg,a football game with a player about to throw the ball
./dataset/00002654.jpg,a football game is being played in a stadium
./dataset/00002655.jpg,a man running with a football
./dataset/00002656.jpg,a football player is running with the ball
./dataset/00002657.jpg,a man running with a football
./dataset/00002658.jpg,the washington redskins running on the field
./dataset/00002659.jpg,a football game with players on the field
./dataset/00002660.jpg,a football game is being played on the field
./dataset/00002661.jpg,a woman in a green uniform
./dataset/00002662.jpg,a football player running with the ball
./dataset/00002663.jpg,the cheerleaders perform before the game
./dataset/00002664.jpg,a grassy field with a house in the background
./dataset/00002665.jpg,the usc marching team is seen in this aerial photo
./dataset/00002666.jpg,a soccer game with a crowd watching
./dataset/00002667.jpg,a baseball player is hugging another player
./dataset/00002668.jpg,a football game is being played on a cloudy day
./dataset/00002669.jpg,the players are wearing helmets
./dataset/00002670.jpg,a soccer game is being played in a stadium
./dataset/00002671.jpg,a football game with a player running for the ball
./dataset/00002672.jpg,a cheerleader performs during the game
./dataset/00002673.jpg,a group of men playing a game of football
./dataset/00002674.jpg,a football game with the opposing running
./dataset/00002675.jpg,a football field with a football field and a football field
./dataset/00002676.jpg,a football player running with the ball
./dataset/00002677.jpg,a football game with a player running the ball
./dataset/00002678.jpg,a group of young boys playing a game of football
./dataset/00002679.jpg,a football player is about to throw the ball
./dataset/00002680.jpg,a football player running with the ball
./dataset/00002681.jpg,a football stadium
./dataset/00002682.jpg,a football player catching a ball
./dataset/00002683.jpg,a football game in a stadium with a crowd watching
./dataset/00002684.jpg,a stadium with a field and a baseball field
./dataset/00002685.jpg,a football field
./dataset/00002686.jpg,a soccer stadium
./dataset/00002687.jpg,a football player running with a ball in his hand
./dataset/00002688.jpg,a soccer game is being played in a stadium
./dataset/00002689.jpg,a football player running with the ball
./dataset/00002690.jpg,a football stadium
./dataset/00002691.jpg,a crowd of people
./dataset/00002692.jpg,a football player is running with the ball
./dataset/00002693.jpg,a football game is being played on the field
./dataset/00002694.jpg,the broncos's defense is a big problem
./dataset/00002695.jpg,the football stadium in the university of wisconsin
./dataset/00002696.jpg,a football game with a crowd watching
./dataset/00002697.jpg,a football game is being played on the field
./dataset/00002698.jpg,a football game with a player running for the ball
./dataset/00002699.jpg,the seahawks players are running on the field
./dataset/00002700.jpg,a football player is trying to get the ball
./dataset/00002701.jpg,a football game with the ball in the air
./dataset/00002702.jpg,an aerial view of the airport
./dataset/00002703.jpg,the green bay packers line up against the green bay packers
./dataset/00002704.jpg,a football player running with the ball
./dataset/00002705.jpg,a football game is being played on the field
./dataset/00002706.jpg,a football game is being played on the field
./dataset/00002707.jpg,the green bay packers cheer team
./dataset/00002708.jpg,a football player is tackled by a player
./dataset/00002709.jpg,the stadium is empty and empty
./dataset/00002710.jpg,a group of men in uniform
./dataset/00002711.jpg,the football team poses for a photo
./dataset/00002712.jpg,a blue field
./dataset/00002713.jpg,a soccer game is being played in a stadium
./dataset/00002714.jpg,a football player is running for the ball
./dataset/00002715.jpg,a football player is running with the ball
./dataset/00002716.jpg,a football game with players running on the field
./dataset/00002717.jpg,usc football - usc football
./dataset/00002718.jpg,the players are wearing black and white uniforms
./dataset/00002719.jpg,a young man in a helmet and uniform
./dataset/00002720.jpg,a football game with a player running the ball
./dataset/00002721.jpg,two young boys playing football on a field
./dataset/00002722.jpg,a group of young men playing soccer on a field
./dataset/00002723.jpg,a football game is being played
./dataset/00002724.jpg,a man running with a football
./dataset/00002725.jpg,a football game with a crowd of people
./dataset/00002726.jpg,a football player throwing a ball
./dataset/00002727.jpg,a football game is being played on the field
./dataset/00002728.jpg,a man in a red jacket
./dataset/00002729.jpg,a group of people on a field
./dataset/00002730.jpg,the seattle seahawks players celebrate after the game
./dataset/00002731.jpg,a football game with a player running on the field
./dataset/00002732.jpg,the saints'defense is a big problem for the saints
./dataset/00002733.jpg,the players are wearing helmets
./dataset/00002734.jpg,the football team is celebrating their win
./dataset/00002735.jpg,a soccer game is being played in a stadium
./dataset/00002736.jpg,a football game is being played on the field
./dataset/00002737.jpg,a football game is being played on a field
./dataset/00002738.jpg,a football game is being played in a stadium
./dataset/00002739.jpg,a soccer field with a field goal and a goal
./dataset/00002740.jpg,a football stadium filled with fans and a large green field
./dataset/00002741.jpg,a football game with a player running on the field
./dataset/00002742.jpg,the football field at the university of minnesota
./dataset/00002743.jpg,a football game is being played in a stadium
./dataset/00002744.jpg,a football player catching a ball in front of a crowd
./dataset/00002745.jpg,a crowd of people watching a football game
./dataset/00002746.jpg,a football game is being played on a field
./dataset/00002747.jpg,a fire truck is pulling a fireman
./dataset/00002748.jpg,a football player running with the ball
./dataset/00002749.jpg,a football player running with the ball
./dataset/00002750.jpg,a football player throwing a ball on a field
./dataset/00002751.jpg,a football game with a crowd watching
./dataset/00002752.jpg,a football game is being played in a stadium
./dataset/00002753.jpg,a black and white photo of a crowd of people
./dataset/00002754.jpg,the nfl logo is displayed on the field
./dataset/00002755.jpg,the football team is walking onto the field
./dataset/00002756.jpg,the football team is walking on the field
./dataset/00002757.jpg,a football player running with the ball
./dataset/00002758.jpg,a group of young football players playing a game
./dataset/00002759.jpg,the players are running on the field
./dataset/00002760.jpg,a group of young men playing soccer on a field
./dataset/00002761.jpg,a crowd of people
./dataset/00002762.jpg,a group of people playing a game of fr frc
./dataset/00002763.jpg,a group of people playing soccer on a field
./dataset/00002764.jpg,a football game
./dataset/00002765.jpg,a football player running on the field
./dataset/00002766.jpg,a football player running with the ball
./dataset/00002767.jpg,a football field
./dataset/00002768.jpg,a group of young men playing a game of football
./dataset/00002769.jpg,a group of people playing soccer on a field
./dataset/00002770.jpg,a football player running on a field
./dataset/00002771.jpg,the packerss are playing in the nfl game
./dataset/00002772.jpg,a football player running with the ball
./dataset/00002773.jpg,a man in a red jersey
./dataset/00002774.jpg,a football game with the ball in the air
./dataset/00002775.jpg,a group of people playing a game of football
./dataset/00002776.jpg,a football player is laying on the field
./dataset/00002777.jpg,the football team is practicing on the field
./dataset/00002778.jpg,a group of people playing football on a field
./dataset/00002779.jpg,a soccer field
./dataset/00002780.jpg,a group of young men playing a game of football
./dataset/00002781.jpg,a football game with the players in the background
./dataset/00002782.jpg,a football stadium
./dataset/00002783.jpg,the new york jets'quarterback drew kitzh celebrates after scoring a touchdown against the detroit lions
./dataset/00002784.jpg,the view from the top of the football field
./dataset/00002785.jpg,a football player is talking to an official referee
./dataset/00002786.jpg,a football stadium
./dataset/00002787.jpg,the minnesota vikings are playing in the nfc game
./dataset/00002788.jpg,a football player running with the ball
./dataset/00002789.jpg,a group of men playing soccer on a field
./dataset/00002790.jpg,the football players are running on the field
./dataset/00002791.jpg,a stadium with snow on the ground
./dataset/00002792.jpg,a football player is running with the ball
./dataset/00002793.jpg,the football team is standing on the field
./dataset/00002794.jpg,the university of nebraska football team is cheering for their team
./dataset/00002795.jpg,a field with a football field and a field
./dataset/00002796.jpg,a football player running with the ball
./dataset/00002797.jpg,a group of young men playing soccer on a field
./dataset/00002798.jpg,a group of people playing a game of football
./dataset/00002799.jpg,a football game is being played in a stadium
./dataset/00002800.jpg,a football player running with the ball
./dataset/00002801.jpg,a football game is being played on a field
./dataset/00002802.jpg,a football game is being played on the field
./dataset/00002803.jpg,a football player running with the ball
./dataset/00002804.jpg,a group of people playing a game of fr fr fr fr fr fr fr fr fr fr fr
./dataset/00002805.jpg,a football player running with the ball
./dataset/00002806.jpg,a football game is being played on the field
./dataset/00002807.jpg,a football game is being played on the field
./dataset/00002808.jpg,a football player is tackled by another player
./dataset/00002809.jpg,the under 12s team
